symbol,date,open,high,low,close,volume
AUDUSD,2024-04-09,0.66043,0.66444,0.65985,0.66283,129486
AUDUSD,2024-04-08,0.65653,0.66099,0.65593,0.66043,139982
AUDUSD,2024-04-05,0.65874,0.65926,0.65492,0.65765,159196
AUDUSD,2024-04-04,0.65643,0.6619,0.65577,0.65874,111130
AUDUSD,2024-04-03,0.65178,0.65698,0.65032,0.65643,140502
AUDUSD,2024-04-02,0.64891,0.65238,0.64829,0.65178,117995
AUDUSD,2024-04-01,0.65173,0.65387,0.64807,0.64891,102027
AUDUSD,2024-03-29,0.65157,0.6533,0.65051,0.6515,53692
AUDUSD,2024-03-28,0.65341,0.65408,0.64853,0.65157,128594
AUDUSD,2024-03-27,0.65329,0.65388,0.65112,0.65341,132148
AUDUSD,2024-03-26,0.65398,0.6559,0.65303,0.65329,113678
AUDUSD,2024-03-25,0.65128,0.65468,0.65099,0.65398,124451
AUDUSD,2024-03-22,0.65698,0.65768,0.65101,0.65133,137088
AUDUSD,2024-03-21,0.65863,0.66345,0.6561,0.65698,168228
AUDUSD,2024-03-20,0.6532,0.6587,0.65116,0.65863,161271
AUDUSD,2024-03-19,0.65591,0.65639,0.65039,0.6532,163025
AUDUSD,2024-03-18,0.65575,0.65739,0.65507,0.65591,105067
AUDUSD,2024-03-15,0.65808,0.65829,0.65521,0.65595,140326
AUDUSD,2024-03-14,0.66212,0.66318,0.65694,0.65808,154339
AUDUSD,2024-03-13,0.66062,0.66352,0.65994,0.66212,134742
AUDUSD,2024-03-12,0.66136,0.66388,0.65843,0.66062,175025
AUDUSD,2024-03-11,0.66235,0.6627,0.65967,0.66136,153918
AUDUSD,2024-03-08,0.662,0.66676,0.66131,0.66262,188448
AUDUSD,2024-03-07,0.6564,0.66245,0.65601,0.662,166496
AUDUSD,2024-03-06,0.65038,0.65815,0.64925,0.6564,176259
AUDUSD,2024-03-05,0.65078,0.65208,0.64772,0.65038,141732
AUDUSD,2024-03-04,0.65262,0.65352,0.65074,0.65078,133770
AUDUSD,2024-03-01,0.64975,0.65339,0.64895,0.6522,154742
AUDUSD,2024-02-29,0.64956,0.65311,0.64868,0.64975,174155
AUDUSD,2024-02-28,0.65434,0.65494,0.64884,0.64956,147376
AUDUSD,2024-02-27,0.65401,0.65578,0.65249,0.65434,139350
AUDUSD,2024-02-26,0.65646,0.65668,0.65308,0.65401,124731
AUDUSD,2024-02-23,0.65568,0.65805,0.65496,0.65629,147250
AUDUSD,2024-02-22,0.65517,0.6595,0.65404,0.65568,157688
AUDUSD,2024-02-21,0.65485,0.65732,0.6533,0.65517,154947
AUDUSD,2024-02-20,0.65381,0.65791,0.65214,0.65485,136953
AUDUSD,2024-02-19,0.65234,0.65519,0.65234,0.65381,100102
AUDUSD,2024-02-16,0.65244,0.65447,0.64964,0.65281,138465
AUDUSD,2024-02-15,0.64888,0.65295,0.64775,0.65244,152976
AUDUSD,2024-02-14,0.64532,0.64955,0.64463,0.64888,142590
AUDUSD,2024-02-13,0.65305,0.65371,0.64426,0.64532,156859
AUDUSD,2024-02-12,0.65125,0.6543,0.65118,0.65305,106690
AUDUSD,2024-02-09,0.64916,0.65342,0.64864,0.65224,136894
AUDUSD,2024-02-08,0.65199,0.65319,0.64803,0.64916,135233
AUDUSD,2024-02-07,0.65231,0.65402,0.65155,0.65199,150638
AUDUSD,2024-02-06,0.64828,0.6525,0.64781,0.65231,168611
AUDUSD,2024-02-05,0.651,0.65202,0.64686,0.64828,170373
AUDUSD,2024-02-02,0.65717,0.66103,0.65023,0.65112,192736
AUDUSD,2024-02-01,0.65668,0.65791,0.65081,0.65717,212185
AUDUSD,2024-01-31,0.66022,0.66226,0.65514,0.65668,265931
AUDUSD,2024-01-30,0.66104,0.66244,0.6575,0.66022,161662
AUDUSD,2024-01-29,0.65712,0.66157,0.65695,0.66104,134253
AUDUSD,2024-01-26,0.65846,0.66097,0.65698,0.65737,160590
AUDUSD,2024-01-25,0.65771,0.66098,0.6566,0.65846,195815
AUDUSD,2024-01-24,0.6579,0.66209,0.65659,0.65771,188293
AUDUSD,2024-01-23,0.65696,0.66123,0.65515,0.6579,164480
AUDUSD,2024-01-22,0.65952,0.66137,0.65662,0.65696,157647
AUDUSD,2024-01-19,0.65726,0.66016,0.65648,0.65952,151080
AUDUSD,2024-01-18,0.65515,0.65747,0.65251,0.65726,177872
AUDUSD,2024-01-17,0.65838,0.65946,0.65248,0.65515,194891
AUDUSD,2024-01-16,0.66605,0.66618,0.6576,0.65838,211028
AUDUSD,2024-01-15,0.66844,0.67045,0.66502,0.66605,103778
AUDUSD,2024-01-12,0.66871,0.67287,0.6678,0.66814,179032
AUDUSD,2024-01-11,0.66996,0.67255,0.66469,0.66871,204778
AUDUSD,2024-01-10,0.66867,0.67129,0.66786,0.66996,143590
AUDUSD,2024-01-09,0.67193,0.67345,0.6677,0.66867,153748
AUDUSD,2024-01-08,0.6715,0.67346,0.66775,0.67193,154817
AUDUSD,2024-01-05,0.67062,0.67478,0.66404,0.67124,219368
AUDUSD,2024-01-04,0.67309,0.67598,0.66965,0.67062,159785
AUDUSD,2024-01-03,0.67591,0.67707,0.67018,0.67309,193017
AUDUSD,2024-01-02,0.68102,0.6839,0.67565,0.67591,139270
AUDUSD,2024-01-01,0.68205,0.68205,0.68139,0.68205,0
AUDUSD,2023-12-29,0.68261,0.68463,0.67811,0.68102,135609
AUDUSD,2023-12-28,0.68464,0.6871,0.68242,0.68261,137373
AUDUSD,2023-12-27,0.68241,0.68515,0.68159,0.68464,110334
AUDUSD,2023-12-26,0.67913,0.6827,0.67913,0.68241,66646
AUDUSD,2023-12-25,0.67956,0.67956,0.67857,0.67913,15
AUDUSD,2023-12-22,0.68017,0.68249,0.67732,0.67956,167806
AUDUSD,2023-12-21,0.67299,0.68038,0.67232,0.68017,179809
AUDUSD,2023-12-20,0.67622,0.67791,0.67241,0.67299,161104
AUDUSD,2023-12-19,0.67061,0.67746,0.67003,0.67622,158354
AUDUSD,2023-12-18,0.66956,0.67352,0.66903,0.67061,146372
AUDUSD,2023-12-15,0.66959,0.67286,0.6663,0.66996,202290
AUDUSD,2023-12-14,0.66597,0.67285,0.66544,0.66959,266615
AUDUSD,2023-12-13,0.65585,0.66731,0.65414,0.66597,197815
AUDUSD,2023-12-12,0.65674,0.66123,0.65396,0.65585,159478
AUDUSD,2023-12-11,0.65668,0.65829,0.65499,0.65674,152637
AUDUSD,2023-12-08,0.6602,0.66195,0.65579,0.65725,234207
AUDUSD,2023-12-07,0.65484,0.66201,0.65253,0.6602,195144
AUDUSD,2023-12-06,0.65517,0.65973,0.65462,0.65484,165648
AUDUSD,2023-12-05,0.66194,0.66217,0.6544,0.65517,208331
AUDUSD,2023-12-04,0.66637,0.66906,0.66048,0.66194,181088
AUDUSD,2023-12-01,0.66042,0.66757,0.65994,0.66708,196008
AUDUSD,2023-11-30,0.66163,0.66503,0.65708,0.66042,215590
AUDUSD,2023-11-29,0.66479,0.66764,0.66056,0.66163,194861
AUDUSD,2023-11-28,0.66063,0.66658,0.65963,0.66479,169209
AUDUSD,2023-11-27,0.65749,0.66141,0.65668,0.66063,143509
AUDUSD,2023-11-24,0.65558,0.6591,0.65499,0.65794,109811
AUDUSD,2023-11-23,0.65418,0.65747,0.65346,0.65558,100474
AUDUSD,2023-11-22,0.65555,0.65696,0.65213,0.65418,172634
AUDUSD,2023-11-21,0.65562,0.65895,0.65444,0.65555,172883
AUDUSD,2023-11-20,0.64992,0.65651,0.64992,0.65562,160943
AUDUSD,2023-11-17,0.64675,0.65157,0.64524,0.65136,157745
AUDUSD,2023-11-16,0.65083,0.65169,0.64606,0.64675,172721
AUDUSD,2023-11-15,0.65066,0.65419,0.64833,0.65083,171835
AUDUSD,2023-11-14,0.63763,0.65124,0.63473,0.65066,165769
AUDUSD,2023-11-13,0.63503,0.63913,0.63499,0.63763,116563
AUDUSD,2023-11-10,0.63661,0.63697,0.63385,0.6358,142685
AUDUSD,2023-11-09,0.64016,0.64284,0.63633,0.63661,166829
AUDUSD,2023-11-08,0.64362,0.64494,0.63972,0.64016,141452
AUDUSD,2023-11-07,0.64887,0.65014,0.64039,0.64362,149459
AUDUSD,2023-11-06,0.65054,0.65228,0.64849,0.64887,133047
AUDUSD,2023-11-03,0.64337,0.65183,0.64197,0.65122,186154
AUDUSD,2023-11-02,0.63933,0.64559,0.63867,0.64337,164734
AUDUSD,2023-11-01,0.63369,0.63996,0.63181,0.63933,225518
AUDUSD,2023-10-31,0.63738,0.63763,0.63143,0.63369,183952
AUDUSD,2023-10-30,0.63346,0.63837,0.6332,0.63738,163602
AUDUSD,2023-10-27,0.63215,0.63679,0.63184,0.63327,192133
AUDUSD,2023-10-26,0.63083,0.63307,0.62701,0.63215,232682
AUDUSD,2023-10-25,0.63545,0.63997,0.63053,0.63083,194439
AUDUSD,2023-10-24,0.63351,0.6379,0.63296,0.63545,195246
AUDUSD,2023-10-23,0.63132,0.63487,0.62889,0.63351,163242
AUDUSD,2023-10-20,0.63287,0.63288,0.62972,0.63097,179976
AUDUSD,2023-10-19,0.63362,0.63566,0.62959,0.63287,258161
AUDUSD,2023-10-18,0.63647,0.63931,0.63279,0.63362,201548
AUDUSD,2023-10-17,0.63422,0.63798,0.6332,0.63647,205926
AUDUSD,2023-10-16,0.62999,0.6345,0.62996,0.63422,166839
AUDUSD,2023-10-13,0.63138,0.63344,0.62863,0.6295,198511
AUDUSD,2023-10-12,0.64136,0.6431,0.63071,0.63138,211555
AUDUSD,2023-10-11,0.64313,0.64452,0.63879,0.64136,216134
AUDUSD,2023-10-10,0.64104,0.6433,0.63901,0.64313,228076
AUDUSD,2023-10-09,0.63545,0.64148,0.63427,0.64104,187308
AUDUSD,2023-10-06,0.63697,0.64002,0.63123,0.63835,255657
AUDUSD,2023-10-05,0.6325,0.63777,0.63174,0.63697,217038
AUDUSD,2023-10-04,0.63017,0.63425,0.62865,0.6325,248190
AUDUSD,2023-10-03,0.63631,0.63671,0.62854,0.63017,251828
AUDUSD,2023-10-02,0.64219,0.64451,0.63621,0.63631,187663
AUDUSD,2023-09-29,0.64264,0.6501,0.64194,0.64299,210325
AUDUSD,2023-09-28,0.6352,0.64325,0.63447,0.64264,236006
AUDUSD,2023-09-27,0.63967,0.6409,0.63313,0.6352,183033
AUDUSD,2023-09-26,0.64231,0.64305,0.63874,0.63967,196646
AUDUSD,2023-09-25,0.6439,0.64467,0.64041,0.64231,154462
AUDUSD,2023-09-22,0.64156,0.64652,0.64037,0.6439,177231
AUDUSD,2023-09-21,0.64472,0.64526,0.63852,0.64156,203226
AUDUSD,2023-09-20,0.64534,0.65112,0.64397,0.64472,199341
AUDUSD,2023-09-19,0.64368,0.64737,0.64277,0.64534,140403
AUDUSD,2023-09-18,0.64334,0.64489,0.64165,0.64368,140317
AUDUSD,2023-09-15,0.64392,0.64735,0.64246,0.64278,175604
