month,n,pl_pct,firm_profit,your80
2026-01,9,3.905513218210341,7811.026436420681,6248.8211491365455
2026-02,10,-0.34777783746471685,0.0,0.0
2026-03,14,4.408634377468351,8091.0485734078975,6472.838858726318
2026-04,13,1.9157817711744427,3831.5635423488857,3065.2508338791085
2026-05,9,0.4836426699404547,967.2853398809093,773.8282719047274
2026-06,11,0.2839303242797323,567.8606485594646,454.2885188475717
2026-07,6,2.161994625071675,4323.98925014335,3459.1914001146797
